source,target,split,source_type,error_type,rule_ids,edits,metadata,original_clean_source,source_corpus,source_subcorpus,is_hard_negative,is_real_pair,template_id,normalized_pair_hash,error_types,source_dataset,is_clean,is_synthetic,domain,rule_id,edit_operations,calib_bucket
Отмечаеться что действие развернется на трех автономных танцполах.,"Отмечается, что действие развернется на трех автономных танцполах.",train,synthetic_augmented_from_open_clean,punctuation,"[""tsya_soft_delete""]","[{""source"": ""Отмечаеться"", ""replacement"": ""отмечается"", ""edit_type"": ""spelling_replace"", ""start"": 0, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 11, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""e00cbdce9ffebe276e56a93b"", ""clean_hash"": ""0e17cdfad1bd038d069ec44378fc64122bc7dbf2b6ae75d0e17803a13e5c03c7"", ""error_bearing_span"": [-1, 11], ""error_form"": ""Отмечаеться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""cf98d7871f3904250958a9b5c3b35bf235579208fcfbe67b6d98b65a15f4d106"", ""original_clean_sentence"": ""Отмечается, что действие развернется на трех автономных танцполах."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""86930"", ""source_doc_id"": ""7319"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_mixed"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""отмечается""}","Отмечается, что действие развернется на трех автономных танцполах.",nerus_news,nerus_lenta,False,False,cf98d7871f3904250958a9b5,cf98d7871f3904250958a9b5c3b35bf235579208fcfbe67b6d98b65a15f4d106,"[""punctuation"", ""spelling""]",nerus_news,False,True,news,tsya_soft_delete,"[{""source"": ""Отмечаеться"", ""replacement"": ""отмечается"", ""edit_type"": ""spelling_replace"", ""start"": 0, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 11, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
В письме ез была фраза со словом вернеться.... позже редактор проверил запись меткажриза.,В письме ез была фраза со словом вернется.... позже редактор проверил запись меткажриза.,train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""вернеться"", ""replacement"": ""вернется"", ""edit_type"": ""spelling_replace"", ""start"": 33, ""end"": 42, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""71db78b607af0691f1660467"", ""clean_hash"": ""5f79588278788ba562e3ec2ef52442fca2ec86d83f467d9533c7d80fc1ce5e29"", ""error_bearing_span"": [33, 42], ""error_form"": ""вернеться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""2b7456d0e0589e353a05a515fdbf171e1aaeadf34b5b79b99c802088032f1914"", ""original_clean_sentence"": ""В письме ез была фраза со словом вернется.... позже редактор проверил запись меткажриза."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""33388"", ""source_doc_id"": ""2822"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""вернется"", ""template_id"": ""synthetic_targeted_tsya_soft_delete""}",В письме ез была фраза со словом вернется.,nerus_news,nerus_lenta,False,False,0ca1dc8b69013837387d9156,0ca1dc8b69013837387d91568a56beb8c0c41857079796537ccfa028c704b21f,"[""spelling""]",nerus_news,False,True,news,tsya_soft_delete,"[{""source"": ""вернеться"", ""replacement"": ""вернется"", ""edit_type"": ""spelling_replace"", ""start"": 33, ""end"": 42, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
"Люди бояться повторения турецкой трагедии, тем более что подземные толчки продолжаются и дома сильно трясет.","Люди боятся повторения турецкой трагедии, тем более что подземные толчки продолжаются и дома сильно трясет.",train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""бояться"", ""replacement"": ""боятся"", ""edit_type"": ""spelling_replace"", ""start"": 5, ""end"": 12, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""8fd251cd8eb2869d96e6dfbc"", ""clean_hash"": ""34f7bd13717c3efc6d4fdda373496bf21bab4e3743d3356c40d4eca7813fe539"", ""error_bearing_span"": [5, 12], ""error_form"": ""бояться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""cb80ee49011af8d9d262b3a38ec52d35922890255c379340ea96326b15411488"", ""original_clean_sentence"": ""Люди боятся повторения турецкой трагедии, тем более что подземные толчки продолжаются и дома сильно трясет."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""143:23"", ""source_doc_id"": ""https://lenta.ru/news/1999/09/08/athens/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Мир"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_tsya"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""боятся""}","Люди боятся повторения турецкой трагедии, тем более что подземные толчки продолжаются и дома сильно трясет.",lenta_news,Мир,False,False,cb80ee49011af8d9d262b3a3,cb80ee49011af8d9d262b3a38ec52d35922890255c379340ea96326b15411488,"[""spelling""]",lenta_news,False,True,news,tsya_soft_delete,"[{""source"": ""бояться"", ""replacement"": ""боятся"", ""edit_type"": ""spelling_replace"", ""start"": 5, ""end"": 12, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
"Калифорния являеться первым штатом в США, где государство прекращает дотировать электроснабжение.","Калифорния является первым штатом в США, где государство прекращает дотировать электроснабжение.",train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""являеться"", ""replacement"": ""является"", ""edit_type"": ""spelling_replace"", ""start"": 11, ""end"": 20, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""9a6b26985527303fcc6d94e4"", ""clean_hash"": ""81975ac9569fbd06c0a6ca944605a663dd88737d80b6c96e10523a8a061e443b"", ""error_bearing_span"": [11, 20], ""error_form"": ""являеться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""bfb2149f60db8f50d5e68c0dd93bbc5a097656379142bc895346cb8c73522f3b"", ""original_clean_sentence"": ""Калифорния является первым штатом в США, где государство прекращает дотировать электроснабжение."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""11123:6"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/04/california/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Мир"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_tsya"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""является""}","Калифорния является первым штатом в США, где государство прекращает дотировать электроснабжение.",lenta_news,Мир,False,False,bfb2149f60db8f50d5e68c0d,bfb2149f60db8f50d5e68c0dd93bbc5a097656379142bc895346cb8c73522f3b,"[""spelling""]",lenta_news,False,True,news,tsya_soft_delete,"[{""source"": ""являеться"", ""replacement"": ""является"", ""edit_type"": ""spelling_replace"", ""start"": 11, ""end"": 20, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
В отчете зж встретилось слово готовиться.... позже редактор проверил запись меткафакза.,В отчете зж встретилось слово готовится.... позже редактор проверил запись меткафакза.,train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""готовиться"", ""replacement"": ""готовится"", ""edit_type"": ""spelling_replace"", ""start"": 30, ""end"": 40, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""2b37c35fbfd8deaa1dcc159f"", ""clean_hash"": ""4a7a3f56269c1e46c0db28b6b520d430d18dda2ce43c2d7d062a9f1b6f97f92b"", ""error_bearing_span"": [30, 40], ""error_form"": ""готовиться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""4339a8ae4b40a95b24e55cc8615c25d164b61e7726e18c9e4d3ea8b11bf497a2"", ""original_clean_sentence"": ""В отчете зж встретилось слово готовится.... позже редактор проверил запись меткафакза."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""4553:3"", ""source_doc_id"": ""https://lenta.ru/news/2000/02/23/shatoy/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""готовится"", ""template_id"": ""synthetic_targeted_tsya_soft_delete""}",В отчете зж встретилось слово готовится.,lenta_news,Россия,False,False,90a0163b46904291e35f677d,90a0163b46904291e35f677da3924019e021131ae2568508d975265d8c0dba1b,"[""spelling""]",lenta_news,False,True,news,tsya_soft_delete,"[{""source"": ""готовиться"", ""replacement"": ""готовится"", ""edit_type"": ""spelling_replace"", ""start"": 30, ""end"": 40, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
О этом сообщаеться на сайте региональнного СК.,О этом сообщается на сайте регионального СК.,train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete"", ""n_nn_adjective""]","[{""source"": ""сообщаеться"", ""replacement"": ""сообщается"", ""edit_type"": ""spelling_replace"", ""start"": 7, ""end"": 18, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}, {""source"": ""региональнного"", ""replacement"": ""регионального"", ""edit_type"": ""spelling_replace"", ""start"": 28, ""end"": 42, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.35, ""rule_id"": ""n_nn_adjective""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""n_nn_adjective"", ""tsya_soft_delete""], ""carrier_sentence_hash"": ""f2bee99018e8a160d5562786"", ""clean_hash"": ""fc5f3418d2ca3fa06ada523a010317b900579060baff709438d4810b7b03bfc1"", ""error_bearing_span"": [7, 18], ""error_form"": ""сообщаеться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""1c0d67dba43d70a17e8697a8345ef8cb2c0b02396c220bca9027c1236026b78f"", ""original_clean_sentence"": ""О этом сообщается на сайте регионального СК."", ""rule_ids"": [""tsya_soft_delete"", ""n_nn_adjective""], ""sentence_id"": ""178333"", ""source_doc_id"": ""15024"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_mixed"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""сообщается""}",О этом сообщается на сайте регионального СК.,nerus_news,nerus_lenta,False,False,1c0d67dba43d70a17e8697a8,1c0d67dba43d70a17e8697a8345ef8cb2c0b02396c220bca9027c1236026b78f,"[""spelling""]",nerus_news,False,True,news,tsya_soft_delete,"[{""source"": ""сообщаеться"", ""replacement"": ""сообщается"", ""edit_type"": ""spelling_replace"", ""start"": 7, ""end"": 18, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}, {""source"": ""региональнного"", ""replacement"": ""регионального"", ""edit_type"": ""spelling_replace"", ""start"": 28, ""end"": 42, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.35, ""rule_id"": ""n_nn_adjective""}]",rule:tsya_soft_delete
Начало регулярных полетов по маршруту Москва — Нальчик — Москва планируеться с 28 октября 2018 года.,Начало регулярных полетов по маршруту Москва — Нальчик — Москва планируется с 28 октября 2018 года.,train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""планируеться"", ""replacement"": ""планируется"", ""edit_type"": ""spelling_replace"", ""start"": 64, ""end"": 76, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""cd29dd0f64685bb3e84b0f25"", ""clean_hash"": ""6bfe0f65a4f5af6a997579a3d8a904959fae08f41b8fb8f7966e16b8a8703034"", ""error_bearing_span"": [64, 76], ""error_form"": ""планируеться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""53e97ca6ab4b7426e326444d0714d3956a48786c1699f4373c7bd19db398bc50"", ""original_clean_sentence"": ""Начало регулярных полетов по маршруту Москва — Нальчик — Москва планируется с 28 октября 2018 года."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""191381"", ""source_doc_id"": ""16138"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_tsya"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""планируется""}",Начало регулярных полетов по маршруту Москва — Нальчик — Москва планируется с 28 октября 2018 года.,nerus_news,nerus_lenta,False,False,53e97ca6ab4b7426e326444d,53e97ca6ab4b7426e326444d0714d3956a48786c1699f4373c7bd19db398bc50,"[""spelling""]",nerus_news,False,True,news,tsya_soft_delete,"[{""source"": ""планируеться"", ""replacement"": ""планируется"", ""edit_type"": ""spelling_replace"", ""start"": 64, ""end"": 76, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
"В картине также снимаються Эд Харрис (Ed Harris, ""Поллок""), Дженнифер Коннели и Адам Голдберг.","В картине также снимаются Эд Харрис (Ed Harris, ""Поллок""), Дженнифер Коннели и Адам Голдберг.",train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""снимаються"", ""replacement"": ""снимаются"", ""edit_type"": ""spelling_replace"", ""start"": 16, ""end"": 26, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""bb15205d57743b30d392da29"", ""clean_hash"": ""eadf297abeb172417463d67c8e3616c946b3c474fa3c656f782ec35f5f02444f"", ""error_bearing_span"": [16, 26], ""error_form"": ""снимаються"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""5302c973f429f2e66db9a9d142b7dbb12e31b0d1ae9c5372c5aa4b52467ffe02"", ""original_clean_sentence"": ""В картине также снимаются Эд Харрис (Ed Harris, \""Поллок\""), Дженнифер Коннели и Адам Голдберг."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""24454:1"", ""source_doc_id"": ""https://lenta.ru/news/2001/04/02/crowe/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Культура"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_tsya"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""снимаются""}","В картине также снимаются Эд Харрис (Ed Harris, ""Поллок""), Дженнифер Коннели и Адам Голдберг.",lenta_news,Культура,False,False,5302c973f429f2e66db9a9d1,5302c973f429f2e66db9a9d142b7dbb12e31b0d1ae9c5372c5aa4b52467ffe02,"[""spelling""]",lenta_news,False,True,news,tsya_soft_delete,"[{""source"": ""снимаються"", ""replacement"": ""снимаются"", ""edit_type"": ""spelling_replace"", ""start"": 16, ""end"": 26, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
В отчете ба встретилось слово готовиться.... позже редактор проверил запись меткаисиза.,В отчете ба встретилось слово готовится.... позже редактор проверил запись меткаисиза.,train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""готовиться"", ""replacement"": ""готовится"", ""edit_type"": ""spelling_replace"", ""start"": 30, ""end"": 40, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""e1e1a5a6f6f7208098656eb5"", ""clean_hash"": ""b9a7a80154714b4cc2c35786029ca057fa3c6b77eb014eb6c13bc259943b8702"", ""error_bearing_span"": [30, 40], ""error_form"": ""готовиться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""c404875ce8a82bfef9d4db4446bc509ff502b19c89808b94f296fb520290de55"", ""original_clean_sentence"": ""В отчете ба встретилось слово готовится.... позже редактор проверил запись меткаисиза."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""33471"", ""source_doc_id"": ""2830"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""готовится"", ""template_id"": ""synthetic_targeted_tsya_soft_delete""}",В отчете ба встретилось слово готовится.,nerus_news,nerus_lenta,False,False,dac1bf33c2fe7b75e1efcbcb,dac1bf33c2fe7b75e1efcbcbc1b292a57ecb91821879fa221eae10578110dbf2,"[""spelling""]",nerus_news,False,True,news,tsya_soft_delete,"[{""source"": ""готовиться"", ""replacement"": ""готовится"", ""edit_type"": ""spelling_replace"", ""start"": 30, ""end"": 40, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
В письме тз была фраза со словом вернеться.... позже редактор проверил запись меткаджиза.,В письме тз была фраза со словом вернется.... позже редактор проверил запись меткаджиза.,train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""вернеться"", ""replacement"": ""вернется"", ""edit_type"": ""spelling_replace"", ""start"": 33, ""end"": 42, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""f881af3306ac1380708517e3"", ""clean_hash"": ""179cb4a2cdabef58ece1998ac7862bb70d3a895e9918d374325985d9ccbb44fd"", ""error_bearing_span"": [33, 42], ""error_form"": ""вернеться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""7831f5fd879c5b01b2e66a2b8354339c3b03a9658d1998f5d5d89b3be7cad6c2"", ""original_clean_sentence"": ""В письме тз была фраза со словом вернется.... позже редактор проверил запись меткаджиза."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""32738"", ""source_doc_id"": ""2764"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""вернется"", ""template_id"": ""synthetic_targeted_tsya_soft_delete""}",В письме тз была фраза со словом вернется.,nerus_news,nerus_lenta,False,False,d711379bb935c5aba0772175,d711379bb935c5aba077217519a477c78780712071d76fc9e1c7a0a504b709b5,"[""spelling""]",nerus_news,False,True,news,tsya_soft_delete,"[{""source"": ""вернеться"", ""replacement"": ""вернется"", ""edit_type"": ""spelling_replace"", ""start"": 33, ""end"": 42, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
Так ли тяжело нам живеться без «Ё»?,Так ли тяжело нам живется без «Ё»?,train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""живеться"", ""replacement"": ""живется"", ""edit_type"": ""spelling_replace"", ""start"": 18, ""end"": 26, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""d6b14cab52e326e9ad40dd78"", ""clean_hash"": ""652f124a15db69284b33bde851535a4e919ee908fc41e571d454844bcc6b7c56"", ""error_bearing_span"": [18, 26], ""error_form"": ""живеться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""OpenCorpora annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""f32c3b0056b931fee35e59da3340e19f4e22f5c3c089ce9d254e6b8766a3c71b"", ""original_clean_sentence"": ""Так ли тяжело нам живется без «Ё»?"", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""23328"", ""source_doc_id"": """", ""source_name"": ""opencorpora"", ""source_subcorpus"": ""opencorpora"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_tsya"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""живется""}",Так ли тяжело нам живется без «Ё»?,opencorpora,opencorpora,False,False,f32c3b0056b931fee35e59da,f32c3b0056b931fee35e59da3340e19f4e22f5c3c089ce9d254e6b8766a3c71b,"[""spelling""]",opencorpora,False,True,mixed_nonfiction,tsya_soft_delete,"[{""source"": ""живеться"", ""replacement"": ""живется"", ""edit_type"": ""spelling_replace"", ""start"": 18, ""end"": 26, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
"Американский лидер также напомнил что между ним и Путиным состоиться короткая встреча на саммите «Большой двадцатки», который пройдет в Аргентине с 30 ноября по 1 декабря.","Американский лидер также напомнил, что между ним и Путиным состоится короткая встреча на саммите «Большой двадцатки», который пройдет в Аргентине с 30 ноября по 1 декабря.",train,synthetic_augmented_from_open_clean,punctuation,"[""tsya_soft_delete""]","[{""source"": ""состоиться"", ""replacement"": ""состоится"", ""edit_type"": ""spelling_replace"", ""start"": 58, ""end"": 68, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 33, ""end"": 33, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""23e77f3963cd94fc462df34f"", ""clean_hash"": ""6759baf07a58d5816ea153a0a796ad95d78da8a7b50fce0260fca099411b2399"", ""error_bearing_span"": [58, 68], ""error_form"": ""состоиться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""5abf7cbc7526246790bda070d9a3df3eca5649330f966fa86c3ac1044b99ec4e"", ""original_clean_sentence"": ""Американский лидер также напомнил, что между ним и Путиным состоится короткая встреча на саммите «Большой двадцатки», который пройдет в Аргентине с 30 ноября по 1 декабря."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""57766"", ""source_doc_id"": ""4898"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_mixed"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""состоится""}","Американский лидер также напомнил, что между ним и Путиным состоится короткая встреча на саммите «Большой двадцатки», который пройдет в Аргентине с 30 ноября по 1 декабря.",nerus_news,nerus_lenta,False,False,5abf7cbc7526246790bda070,5abf7cbc7526246790bda070d9a3df3eca5649330f966fa86c3ac1044b99ec4e,"[""punctuation"", ""spelling""]",nerus_news,False,True,news,tsya_soft_delete,"[{""source"": ""состоиться"", ""replacement"": ""состоится"", ""edit_type"": ""spelling_replace"", ""start"": 58, ""end"": 68, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 33, ""end"": 33, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
"Отмечаеться, что девушку увезли в автомобиле ВАЗ.","Отмечается, что девушку увезли в автомобиле ВАЗ.",train,synthetic_augmented_from_open_clean,spelling,"[""tsya_soft_delete""]","[{""source"": ""Отмечаеться"", ""replacement"": ""отмечается"", ""edit_type"": ""spelling_replace"", ""start"": 0, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""tsya_soft_delete""], ""carrier_sentence_hash"": ""297b180bd4b6ad1874d34c72"", ""clean_hash"": ""106828430ac8737236272a2d660b7af04fc08bddd83270e8fcf11060f1d5a4db"", ""error_bearing_span"": [-1, 11], ""error_form"": ""Отмечаеться"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""4fe3063ff8614e559bcf8ab2a4fb81a5b0ec13d8de41b4bd96a4ed4da9dbf061"", ""original_clean_sentence"": ""Отмечается, что девушку увезли в автомобиле ВАЗ."", ""rule_ids"": [""tsya_soft_delete""], ""sentence_id"": ""97437"", ""source_doc_id"": ""8194"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_tsya"", ""target_family"": ""tsya_soft_delete"", ""target_form"": ""отмечается""}","Отмечается, что девушку увезли в автомобиле ВАЗ.",nerus_news,nerus_lenta,False,False,4fe3063ff8614e559bcf8ab2,4fe3063ff8614e559bcf8ab2a4fb81a5b0ec13d8de41b4bd96a4ed4da9dbf061,"[""spelling""]",nerus_news,False,True,news,tsya_soft_delete,"[{""source"": ""Отмечаеться"", ""replacement"": ""отмечается"", ""edit_type"": ""spelling_replace"", ""start"": 0, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.9, ""rule_id"": ""tsya_soft_delete""}]",rule:tsya_soft_delete
