rule_id,group,gold_count,candidate_present_count,candidate_recall,missing_count,missing_examples
context_za_to,solid_hyphen_separate_service_words,2782,2782,1.0,0,[]
cy_exception,letter_basic_hissing_vowel_patterns,1042,1042,1.0,0,[]
detached_adverbial_comma,detached_adverbials,1042,1042,1.0,0,[]
dictionary_fuzzy,typos_letter_operations,1042,1042,1.0,0,[]
direct_speech_colon,direct_speech_quotes,1042,1042,1.0,0,[]
direct_speech_dash,direct_speech_quotes,1042,1042,1.0,0,[]
direct_speech_quotes,direct_speech_quotes,1042,1042,1.0,0,[]
double_consonant_candidate,consonants_double,1042,1042,1.0,0,[]
enumeration_colon,homogeneous_generalizing_word,1042,1042,1.0,0,[]
explanation_colon,complex_sentence_asyndetic,1042,1042,1.0,0,[]
extra_letter_candidate,typos_letter_operations,1042,1042,1.0,0,[]
final_punctuation_default,sentence_final_default_dot,687,687,1.0,0,[]
frequent_error_exact,typical_dictionary_words,490,278,0.5673469387755102,212,"[{""source"": ""Вот и получаеться теперь что женщина действительно неделимое целое с мужчиной."", ""target"": ""Вот и получается теперь, что женщина — действительно неделимое целое с мужчиной."", ""edit_type"": ""punctuation_insert"", ""start"": 37, ""end"": 37, ""source_fragment"": """", ""replacement"": ""—""}, {""source"": ""Порой мне хочеться тебя убить..."", ""target"": ""Порой мне хочется тебя убить."", ""edit_type"": ""punctuation_delete"", ""start"": 30, ""end"": 31, ""source_fragment"": ""."", ""replacement"": """"}, {""source"": ""Порой мне хочеться тебя убить..."", ""target"": ""Порой мне хочется тебя убить."", ""edit_type"": ""punctuation_delete"", ""start"": 31, ""end"": 32, ""source_fragment"": ""."", ""replacement"": """"}, {""source"": ""- А столько женщин в джинсах а-ля \"" заниженная талия \"" так и хочеться подойти и подтянуть."", ""target"": ""А столько женщин в джинсах а-ля заниженная талия, так и хочется подойти и подтянуть."", ""edit_type"": ""punctuation_delete"", ""start"": 34, ""end"": 35, ""source_fragment"": ""\"""", ""replacement"": """"}, {""source"": ""- А столько женщин в джинсах а-ля \"" заниженная талия \"" так и хочеться подойти и подтянуть."", ""target"": ""А столько женщин в джинсах а-ля заниженная талия, так и хочется подойти и подтянуть."", ""edit_type"": ""punctuation_replace"", ""start"": 53, ""end"": 54, ""source_fragment"": ""\"""", ""replacement"": "",""}, {""source"": ""Я просто решила пояснить, так как добавляю переодически друзей..."", ""target"": ""Я просто решила пояснить, так как добавляю периодически друзей."", ""edit_type"": ""punctuation_delete"", ""start"": 63, ""end"": 64, ""source_fragment"": ""."", ""replacement"": """"}, {""source"": ""Я просто решила пояснить, так как добавляю переодически друзей..."", ""target"": ""Я просто решила пояснить, так как добавляю периодически друзей."", ""edit_type"": ""punctuation_delete"", ""start"": 64, ""end"": 65, ""source_fragment"": ""."", ""replacement"": """"}, {""source"": ""А на нем паршивая экранная копия, что легко определить по качеству и сигаретным прожегам переодически мелькающим в правом верхнем углу..."", ""target"": ""А на нём паршивая экранная копия, что легко определить по качеству и сигаретным прожигам, периодически мелькающим в правом верхнем углу."", ""edit_type"": ""punctuation_insert"", ""start"": 88, ""end"": 88, ""source_fragment"": """", ""replacement"": "",""}, {""source"": ""А на нем паршивая экранная копия, что легко определить по качеству и сигаретным прожегам переодически мелькающим в правом верхнем углу..."", ""target"": ""А на нём паршивая экранная копия, что легко определить по качеству и сигаретным прожигам, периодически мелькающим в правом верхнем углу."", ""edit_type"": ""punctuation_delete"", ""start"": 135, ""end"": 136, ""source_fragment"": ""."", ""replacement"": """"}, {""source"": ""А на нем паршивая экранная копия, что легко определить по качеству и сигаретным прожегам переодически мелькающим в правом верхнем углу..."", ""target"": ""А на нём паршивая экранная копия, что легко определить по качеству и сигаретным прожигам, периодически мелькающим в правом верхнем углу."", ""edit_type"": ""punctuation_delete"", ""start"": 136, ""end"": 137, ""source_fragment"": ""."", ""replacement"": """"}, {""source"": ""Самое смешное, что мне эта ситуация напоминает \"" от нефиг делать \"", спать не хотелось так пусть теперь и Вам не хочеться, так егоистично, так нелепо."", ""target"": ""Самое смешное, что мне эта ситуация напоминает: от нефиг делать спать не хотелось, так пусть теперь и вам не хочется - так эгоистично, так нелепо."", ""edit_type"": ""punctuation_replace"", ""start"": 47, ""end"": 48, ""source_fragment"": ""\"""", ""replacement"": "":""}, {""source"": ""Самое смешное, что мне эта ситуация напоминает \"" от нефиг делать \"", спать не хотелось так пусть теперь и Вам не хочеться, так егоистично, так нелепо."", ""target"": ""Самое смешное, что мне эта ситуация напоминает: от нефиг делать спать не хотелось, так пусть теперь и вам не хочется - так эгоистично, так нелепо."", ""edit_type"": ""punctuation_delete"", ""start"": 65, ""end"": 66, ""source_fragment"": ""\"""", ""replacement"": """"}, {""source"": ""Самое смешное, что мне эта ситуация напоминает \"" от нефиг делать \"", спать не хотелось так пусть теперь и Вам не хочеться, так егоистично, так нелепо."", ""target"": ""Самое смешное, что мне эта ситуация напоминает: от нефиг делать спать не хотелось, так пусть теперь и вам не хочется - так эгоистично, так нелепо."", ""edit_type"": ""punctuation_delete"", ""start"": 66, ""end"": 67, ""source_fragment"": "","", ""replacement"": """"}, {""source"": ""Самое смешное, что мне эта ситуация напоминает \"" от нефиг делать \"", спать не хотелось так пусть теперь и Вам не хочеться, так егоистично, так нелепо."", ""target"": ""Самое смешное, что мне эта ситуация напоминает: от нефиг делать спать не хотелось, так пусть теперь и вам не хочется - так эгоистично, так нелепо."", ""edit_type"": ""punctuation_insert"", ""start"": 85, ""end"": 85, ""source_fragment"": """", ""replacement"": "",""}, {""source"": ""Самое смешное, что мне эта ситуация напоминает \"" от нефиг делать \"", спать не хотелось так пусть теперь и Вам не хочеться, так егоистично, так нелепо."", ""target"": ""Самое смешное, что мне эта ситуация напоминает: от нефиг делать спать не хотелось, так пусть теперь и вам не хочется - так эгоистично, так нелепо."", ""edit_type"": ""punctuation_delete"", ""start"": 120, ""end"": 121, ""source_fragment"": "","", ""replacement"": """"}, {""source"": ""Сдесь ветер жуткий, холод дикий,"", ""target"": ""Здесь ветер жуткий, холод дикий."", ""edit_type"": ""punctuation_delete"", ""start"": 31, ""end"": 32, ""source_fragment"": "","", ""replacement"": """"}, {""source"": ""Но почему же мне снова хочеться с ними встретиться???"", ""target"": ""Но почему же мне снова хочется с ними встретиться?"", ""edit_type"": ""punctuation_delete"", ""start"": 51, ""end"": 52, ""source_fragment"": ""?"", ""replacement"": """"}, {""source"": ""Но почему же мне снова хочеться с ними встретиться???"", ""target"": ""Но почему же мне снова хочется с ними встретиться?"", ""edit_type"": ""punctuation_delete"", ""start"": 52, ""end"": 53, ""source_fragment"": ""?"", ""replacement"": """"}, {""source"": ""Сьездил в центр, купил билет на Дельфина ( касса в переходе на углу со стороны больницы )"", ""target"": ""Съездил в центр, купил билет на Дельфина, касса в переходе, на углу, со стороны больницы."", ""edit_type"": ""spelling_replace"", ""start"": 0, ""end"": 5, ""source_fragment"": ""Сьезд"", ""replacement"": ""съезд""}, {""source"": ""Сьездил в центр, купил билет на Дельфина ( касса в переходе на углу со стороны больницы )"", ""target"": ""Съездил в центр, купил билет на Дельфина, касса в переходе, на углу, со стороны больницы."", ""edit_type"": ""punctuation_insert"", ""start"": 59, ""end"": 59, ""source_fragment"": """", ""replacement"": "",""}]"
homogeneous_comma,homogeneous_commas,1042,1042,1.0,0,[]
hyphen_koe_koy,solid_hyphen_separate_pronouns_adverbs_particles,1100,1100,1.0,0,[]
hyphen_particles,solid_hyphen_separate_pronouns_adverbs_particles,1935,1916,0.9901808785529715,19,"[{""source"": ""ктото жертвует всем ради любви и идет на престуление, а кто то совершает подвиги во имя любви, кто то отторгает себя и посвящается любимому человеку а кто то заставляте ради нее же посвящаться ему."", ""target"": ""кто-то жертвует всем ради любви и идет на преступление а кто то совершает подвиги во имя любви кто-то отторгает себя и посвящается любимому человеку а кто-то заставляет ради нее же посвящаться ему"", ""edit_type"": ""punctuation_delete"", ""start"": 52, ""end"": 53, ""source_fragment"": "","", ""replacement"": """"}, {""source"": ""ктото жертвует всем ради любви и идет на престуление, а кто то совершает подвиги во имя любви, кто то отторгает себя и посвящается любимому человеку а кто то заставляте ради нее же посвящаться ему."", ""target"": ""кто-то жертвует всем ради любви и идет на преступление а кто то совершает подвиги во имя любви кто-то отторгает себя и посвящается любимому человеку а кто-то заставляет ради нее же посвящаться ему"", ""edit_type"": ""punctuation_delete"", ""start"": 93, ""end"": 94, ""source_fragment"": "","", ""replacement"": """"}, {""source"": ""ктото жертвует всем ради любви и идет на престуление, а кто то совершает подвиги во имя любви, кто то отторгает себя и посвящается любимому человеку а кто то заставляте ради нее же посвящаться ему."", ""target"": ""кто-то жертвует всем ради любви и идет на преступление а кто то совершает подвиги во имя любви кто-то отторгает себя и посвящается любимому человеку а кто-то заставляет ради нее же посвящаться ему"", ""edit_type"": ""punctuation_delete"", ""start"": 196, ""end"": 197, ""source_fragment"": ""."", ""replacement"": """"}, {""source"": ""Сидела разбирала почему в момент, когда я сдаю экзамен уже 4 раз кто то разговаривает и я теряю концентрацию."", ""target"": ""Сидела разбирала почему в момент когда я сдаю экзамен уже 4 раз кто-то разговаривает и я теряю концентрацию"", ""edit_type"": ""punctuation_delete"", ""start"": 32, ""end"": 33, ""source_fragment"": "","", ""replacement"": """"}, {""source"": ""Сидела разбирала почему в момент, когда я сдаю экзамен уже 4 раз кто то разговаривает и я теряю концентрацию."", ""target"": ""Сидела разбирала почему в момент когда я сдаю экзамен уже 4 раз кто-то разговаривает и я теряю концентрацию"", ""edit_type"": ""punctuation_delete"", ""start"": 108, ""end"": 109, ""source_fragment"": ""."", ""replacement"": """"}, {""source"": ""Представье себе какой нибудь офис на территории бывшего СССР не отмечающий 8 Марта, Новый год или День защитника ??????"", ""target"": ""Представьте себе какой-нибудь офис на территории бывшего СССР не отмечающий 8 Марта Новый год или День защитника"", ""edit_type"": ""punctuation_delete"", ""start"": 82, ""end"": 83, ""source_fragment"": "","", ""replacement"": """"}, {""source"": ""Представье себе какой нибудь офис на территории бывшего СССР не отмечающий 8 Марта, Новый год или День защитника ??????"", ""target"": ""Представьте себе какой-нибудь офис на территории бывшего СССР не отмечающий 8 Марта Новый год или День защитника"", ""edit_type"": ""punctuation_delete"", ""start"": 113, ""end"": 114, ""source_fragment"": ""?"", ""replacement"": """"}, {""source"": ""Представье себе какой нибудь офис на территории бывшего СССР не отмечающий 8 Марта, Новый год или День защитника ??????"", ""target"": ""Представьте себе какой-нибудь офис на территории бывшего СССР не отмечающий 8 Марта Новый год или День защитника"", ""edit_type"": ""punctuation_delete"", ""start"": 114, ""end"": 115, ""source_fragment"": ""?"", ""replacement"": """"}, {""source"": ""Представье себе какой нибудь офис на территории бывшего СССР не отмечающий 8 Марта, Новый год или День защитника ??????"", ""target"": ""Представьте себе какой-нибудь офис на территории бывшего СССР не отмечающий 8 Марта Новый год или День защитника"", ""edit_type"": ""punctuation_delete"", ""start"": 115, ""end"": 116, ""source_fragment"": ""?"", ""replacement"": """"}, {""source"": ""Представье себе какой нибудь офис на территории бывшего СССР не отмечающий 8 Марта, Новый год или День защитника ??????"", ""target"": ""Представьте себе какой-нибудь офис на территории бывшего СССР не отмечающий 8 Марта Новый год или День защитника"", ""edit_type"": ""punctuation_delete"", ""start"": 116, ""end"": 117, ""source_fragment"": ""?"", ""replacement"": """"}, {""source"": ""Представье себе какой нибудь офис на территории бывшего СССР не отмечающий 8 Марта, Новый год или День защитника ??????"", ""target"": ""Представьте себе какой-нибудь офис на территории бывшего СССР не отмечающий 8 Марта Новый год или День защитника"", ""edit_type"": ""punctuation_delete"", ""start"": 117, ""end"": 118, ""source_fragment"": ""?"", ""replacement"": """"}, {""source"": ""Представье себе какой нибудь офис на территории бывшего СССР не отмечающий 8 Марта, Новый год или День защитника ??????"", ""target"": ""Представьте себе какой-нибудь офис на территории бывшего СССР не отмечающий 8 Марта Новый год или День защитника"", ""edit_type"": ""punctuation_delete"", ""start"": 118, ""end"": 119, ""source_fragment"": ""?"", ""replacement"": """"}, {""source"": ""Тополиный пух жара июль Напишите пожалуйста что нибудь, ну там лайк какой нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""target"": ""Тополиный пух, жара, июль. Напишите, пожалуйста, что-нибудь, ну там лайк какой-нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""source_fragment"": """", ""replacement"": "",""}, {""source"": ""Тополиный пух жара июль Напишите пожалуйста что нибудь, ну там лайк какой нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""target"": ""Тополиный пух, жара, июль. Напишите, пожалуйста, что-нибудь, ну там лайк какой-нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""edit_type"": ""punctuation_insert"", ""start"": 18, ""end"": 18, ""source_fragment"": """", ""replacement"": "",""}, {""source"": ""Тополиный пух жара июль Напишите пожалуйста что нибудь, ну там лайк какой нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""target"": ""Тополиный пух, жара, июль. Напишите, пожалуйста, что-нибудь, ну там лайк какой-нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""edit_type"": ""punctuation_insert"", ""start"": 23, ""end"": 23, ""source_fragment"": """", ""replacement"": "".""}, {""source"": ""Тополиный пух жара июль Напишите пожалуйста что нибудь, ну там лайк какой нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""target"": ""Тополиный пух, жара, июль. Напишите, пожалуйста, что-нибудь, ну там лайк какой-нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""edit_type"": ""punctuation_insert"", ""start"": 32, ""end"": 32, ""source_fragment"": """", ""replacement"": "",""}, {""source"": ""Тополиный пух жара июль Напишите пожалуйста что нибудь, ну там лайк какой нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""target"": ""Тополиный пух, жара, июль. Напишите, пожалуйста, что-нибудь, ну там лайк какой-нибудь, репостик.... Я вроде даже старалась, правда (•ᴗ•)"", ""edit_type"": ""punctuation_insert"", ""start"": 43, ""end"": 43, ""source_fragment"": """", ""replacement"": "",""}, {""source"": ""вот они щяс сидят проходят через то что мы когда то проходили но загвостка в том что им хотя бы сказали что май тайм хот перфоманс а нас в своё время не предупреждали"", ""target"": ""Вот они щас сидят, проходят через то, что мы когда-то проходили, но загвоздка в том, что им хотя бы сказали, что «Май Тайм Хот» – перфоманс, а нас в своё время не предупреждали"", ""edit_type"": ""punctuation_insert"", ""start"": 108, ""end"": 108, ""source_fragment"": """", ""replacement"": ""«""}, {""source"": ""вот они щяс сидят проходят через то что мы когда то проходили но загвостка в том что им хотя бы сказали что май тайм хот перфоманс а нас в своё время не предупреждали"", ""target"": ""Вот они щас сидят, проходят через то, что мы когда-то проходили, но загвоздка в том, что им хотя бы сказали, что «Май Тайм Хот» – перфоманс, а нас в своё время не предупреждали"", ""edit_type"": ""punctuation_insert"", ""start"": 120, ""end"": 120, ""source_fragment"": """", ""replacement"": ""»""}]"
hyphen_po_adverbs,solid_hyphen_separate_pronouns_adverbs_particles,1044,1042,0.9980842911877394,2,"[{""source"": ""Ну не знаю. По моему это больше связано с червями, чем с превозками."", ""target"": ""Ну, не знаю. По-моему, это больше связано с червями, чем с перевозками."", ""edit_type"": ""punctuation_insert"", ""start"": 2, ""end"": 2, ""source_fragment"": """", ""replacement"": "",""}, {""source"": ""Ну не знаю. По моему это больше связано с червями, чем с превозками."", ""target"": ""Ну, не знаю. По-моему, это больше связано с червями, чем с перевозками."", ""edit_type"": ""punctuation_insert"", ""start"": 20, ""end"": 20, ""source_fragment"": """", ""replacement"": "",""}]"
hyphen_whitelist,solid_hyphen_separate_pronouns_adverbs_particles,3,3,1.0,0,[]
introductory_comma,introductory_words,1041,1041,1.0,0,[]
keyboard_typo_candidate,typos_letter_operations,1042,1042,1.0,0,[]
missing_hard_sign,hard_soft_signs,82,80,0.975609756097561,2,"[{""source"": ""Сложно на самом деле обяснить то, что происходит в моей душе."", ""target"": ""Сложно на самом деле объяснить то что происходит в моей душе"", ""edit_type"": ""punctuation_delete"", ""start"": 32, ""end"": 33, ""source_fragment"": "","", ""replacement"": """"}, {""source"": ""Сложно на самом деле обяснить то, что происходит в моей душе."", ""target"": ""Сложно на самом деле объяснить то что происходит в моей душе"", ""edit_type"": ""punctuation_delete"", ""start"": 60, ""end"": 61, ""source_fragment"": ""."", ""replacement"": """"}]"
missing_letter_candidate,typos_letter_operations,1042,1042,1.0,0,[]
