rule_id,proposed_source,proposed_target,reason,candidate_count,matching_candidate_found,generated_candidate_rule_ids
address_comma,Мария уточни архивная запись. После встречи служба приняла справку.,"Мария, уточни архивная запись. После встречи служба приняла справку.",no_supported_edit,9,False,[]
address_comma,Мария уточни дежурный редактор. Утром комиссия вернулась к письму.,"Мария, уточни дежурный редактор. Утром комиссия вернулась к письму.",no_supported_edit,9,False,[]
address_comma,Мария уточни общий график. После проверки список закрыли.,"Мария, уточни общий график. После проверки список закрыли.",no_supported_edit,8,False,[]
address_comma,Мария уточни плановая встреча. Вечером архивариус нашел копию.,"Мария, уточни плановая встреча. Вечером архивариус нашел копию.",no_supported_edit,8,False,[]
address_comma,Мария уточни осенняя проверка. Затем редактор отправил файл.,"Мария, уточни осенняя проверка. Затем редактор отправил файл.",no_supported_edit,8,False,[]
address_comma,Мария уточни сводный отчет. Позже редакция открыла архив.,"Мария, уточни сводный отчет. Позже редакция открыла архив.",no_supported_edit,8,False,[]
address_comma,Мария уточни важная подпись. Утром редактор принял отчет.,"Мария, уточни важная подпись. Утром редактор принял отчет.",no_supported_edit,8,False,[]
address_comma,Мария уточни рабочая группа. После встречи редактор сохранил таблицу.,"Мария, уточни рабочая группа. После встречи редактор сохранил таблицу.",no_supported_edit,9,False,[]
address_comma,Мария уточни городская служба. Вечером координатор принял ответ.,"Мария, уточни городская служба. Вечером координатор принял ответ.",no_supported_edit,8,False,[]
address_comma,Мария уточни новый раздел. Затем служба закрыла вопрос.,"Мария, уточни новый раздел. Затем служба закрыла вопрос.",no_supported_edit,8,False,[]
address_comma,Мария уточни учебная таблица. Позже комиссия сохранила решение.,"Мария, уточни учебная таблица. Позже комиссия сохранила решение.",no_supported_edit,8,False,[]
address_comma,Мария уточни вечерний протокол. Утром редакция сверила выпуск.,"Мария, уточни вечерний протокол. Утром редакция сверила выпуск.",no_supported_edit,8,False,[]
address_comma,Мария уточни проверенный файл. После обеда координатор принял протокол.,"Мария, уточни проверенный файл. После обеда координатор принял протокол.",no_supported_edit,9,False,[]
address_comma,Мария уточни согласованный договор. Вечером отдел открыл папку.,"Мария, уточни согласованный договор. Вечером отдел открыл папку.",no_supported_edit,8,False,[]
address_comma,Мария уточни подготовленный список. Затем секретарь закрыл раздел.,"Мария, уточни подготовленный список. Затем секретарь закрыл раздел.",no_supported_edit,8,False,[]
address_comma,Мария уточни закрытая заявка. Позже автор проверил подпись.,"Мария, уточни закрытая заявка. Позже автор проверил подпись.",no_supported_edit,8,False,[]
address_comma,Мария уточни длинная запись. Утром аналитик проверил заявку.,"Мария, уточни длинная запись. Утром аналитик проверил заявку.",no_supported_edit,8,False,[]
address_comma,Мария уточни обновленный журнал. Позже редактор сохранил копию.,"Мария, уточни обновленный журнал. Позже редактор сохранил копию.",no_supported_edit,8,False,[]
address_comma,Мария уточни северный филиал. Утром секретарь открыл папку.,"Мария, уточни северный филиал. Утром секретарь открыл папку.",no_supported_edit,8,False,[]
address_comma,Мария уточни зимнее расписание. После совещания команда сверила сроки.,"Мария, уточни зимнее расписание. После совещания команда сверила сроки.",no_supported_edit,9,False,[]
address_comma,Мария уточни летняя проверка. Вечером автор проверил таблицу.,"Мария, уточни летняя проверка. Вечером автор проверил таблицу.",no_supported_edit,8,False,[]
address_comma,Мария уточни районный протокол. Затем эксперт сверил данные.,"Мария, уточни районный протокол. Затем эксперт сверил данные.",no_supported_edit,8,False,[]
address_comma,Мария уточни входящее письмо. Позже аналитик проверил договор.,"Мария, уточни входящее письмо. Позже аналитик проверил договор.",no_supported_edit,8,False,[]
address_comma,Мария уточни старый договор. Утром группа закрыла протокол.,"Мария, уточни старый договор. Утром группа закрыла протокол.",no_supported_edit,8,False,[]
address_comma,Мария уточни новая таблица. После проверки отдел обновил график.,"Мария, уточни новая таблица. После проверки отдел обновил график.",no_supported_edit,9,False,[]
asyndetic_dash,Солнце село стало холодно. Позже редактор сохранил копию.,Солнце село — стало холодно. Позже редактор сохранил копию.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Утром комиссия вернулась к письму.,Солнце село — город затих. Утром комиссия вернулась к письму.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. После встречи файл остался в архиве.,Солнце село — встреча закончилась. После встречи файл остался в архиве.,no_supported_edit,12,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Вечером автор обновил сводку.,Солнце село — стало холодно. Вечером автор обновил сводку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Затем группа сверила подписи.,Солнце село — город затих. Затем группа сверила подписи.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Позже служба отправила ответ.,Солнце село — встреча закончилась. Позже служба отправила ответ.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Утром секретарь открыл папку.,Солнце село — стало холодно. Утром секретарь открыл папку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. После проверки список закрыли.,Солнце село — город затих. После проверки список закрыли.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Вечером руководитель принял правки.,Солнце село — встреча закончилась. Вечером руководитель принял правки.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Затем аналитик обновил запись.,Солнце село — стало холодно. Затем аналитик обновил запись.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Позже юрист согласовал договор.,Солнце село — город затих. Позже юрист согласовал договор.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Утром редакция выпустила заметку.,Солнце село — встреча закончилась. Утром редакция выпустила заметку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. После совещания команда сверила сроки.,Солнце село — стало холодно. После совещания команда сверила сроки.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Вечером архивариус нашел копию.,Солнце село — город затих. Вечером архивариус нашел копию.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Затем отдел подготовил справку.,Солнце село — встреча закончилась. Затем отдел подготовил справку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Позже координатор закрыл заявку.,Солнце село — стало холодно. Позже координатор закрыл заявку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Утром эксперт прочитал письмо.,Солнце село — город затих. Утром эксперт прочитал письмо.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. После обеда комиссия уточнила вывод.,Солнце село — встреча закончилась. После обеда комиссия уточнила вывод.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Вечером автор проверил таблицу.,Солнце село — стало холодно. Вечером автор проверил таблицу.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Затем редактор отправил файл.,Солнце село — город затих. Затем редактор отправил файл.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Позже группа обсудила договор.,Солнце село — встреча закончилась. Позже группа обсудила договор.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Утром служба приняла заявку.,Солнце село — стало холодно. Утром служба приняла заявку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. После проверки руководитель подписал лист.,Солнце село — город затих. После проверки руководитель подписал лист.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Вечером секретарь обновил график.,Солнце село — встреча закончилась. Вечером секретарь обновил график.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Затем эксперт сверил данные.,Солнце село — стало холодно. Затем эксперт сверил данные.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Позже редакция открыла архив.,Солнце село — город затих. Позже редакция открыла архив.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Утром автор исправил дату.,Солнце село — встреча закончилась. Утром автор исправил дату.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. После встречи отдел сохранил запись.,Солнце село — стало холодно. После встречи отдел сохранил запись.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Вечером комиссия закрыла вопрос.,Солнце село — город затих. Вечером комиссия закрыла вопрос.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Затем координатор отправил сводку.,Солнце село — встреча закончилась. Затем координатор отправил сводку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Позже аналитик проверил договор.,Солнце село — стало холодно. Позже аналитик проверил договор.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Утром редактор принял отчет.,Солнце село — город затих. Утром редактор принял отчет.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. После обеда автор открыл журнал.,Солнце село — встреча закончилась. После обеда автор открыл журнал.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Вечером отдел сверил ведомость.,Солнце село — стало холодно. Вечером отдел сверил ведомость.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Затем юрист обновил папку.,Солнце село — город затих. Затем юрист обновил папку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Позже комиссия приняла справку.,Солнце село — встреча закончилась. Позже комиссия приняла справку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Утром группа закрыла протокол.,Солнце село — стало холодно. Утром группа закрыла протокол.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. После встречи редактор сохранил таблицу.,Солнце село — город затих. После встречи редактор сохранил таблицу.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Вечером эксперт уточнил маршрут.,Солнце село — встреча закончилась. Вечером эксперт уточнил маршрут.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Затем секретарь проверил журнал.,Солнце село — стало холодно. Затем секретарь проверил журнал.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Позже служба согласовала заявку.,Солнце село — город затих. Позже служба согласовала заявку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Утром автор отправил письмо.,Солнце село — встреча закончилась. Утром автор отправил письмо.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. После проверки отдел обновил график.,Солнце село — стало холодно. После проверки отдел обновил график.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Вечером координатор принял ответ.,Солнце село — город затих. Вечером координатор принял ответ.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Затем комиссия открыла раздел.,Солнце село — встреча закончилась. Затем комиссия открыла раздел.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Позже редактор сверил список.,Солнце село — стало холодно. Позже редактор сверил список.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Утром аналитик сохранил отчет.,Солнце село — город затих. Утром аналитик сохранил отчет.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. После обеда юрист проверил подпись.,Солнце село — встреча закончилась. После обеда юрист проверил подпись.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Вечером группа обновила запись.,Солнце село — стало холодно. Вечером группа обновила запись.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Затем служба закрыла вопрос.,Солнце село — город затих. Затем служба закрыла вопрос.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Позже эксперт согласовал таблицу.,Солнце село — встреча закончилась. Позже эксперт согласовал таблицу.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Утром отдел отправил договор.,Солнце село — стало холодно. Утром отдел отправил договор.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. После совещания автор уточнил дату.,Солнце село — город затих. После совещания автор уточнил дату.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Вечером редактор открыл протокол.,Солнце село — встреча закончилась. Вечером редактор открыл протокол.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Затем координатор сверил журнал.,Солнце село — стало холодно. Затем координатор сверил журнал.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Позже комиссия сохранила решение.,Солнце село — город затих. Позже комиссия сохранила решение.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Утром секретарь проверил папку.,Солнце село — встреча закончилась. Утром секретарь проверил папку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. После проверки аналитик принял сводку.,Солнце село — стало холодно. После проверки аналитик принял сводку.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Вечером служба обновила список.,Солнце село — город затих. Вечером служба обновила список.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Затем юрист отправил письмо.,Солнце село — встреча закончилась. Затем юрист отправил письмо.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Позже отдел согласовал график.,Солнце село — стало холодно. Позже отдел согласовал график.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Утром редакция сверила выпуск.,Солнце село — город затих. Утром редакция сверила выпуск.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. После встречи эксперт закрыл заявку.,Солнце село — встреча закончилась. После встречи эксперт закрыл заявку.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Вечером автор сохранил раздел.,Солнце село — стало холодно. Вечером автор сохранил раздел.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Затем группа проверила договор.,Солнце село — город затих. Затем группа проверила договор.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Позже секретарь уточнил таблицу.,Солнце село — встреча закончилась. Позже секретарь уточнил таблицу.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Утром комиссия открыла журнал.,Солнце село — стало холодно. Утром комиссия открыла журнал.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. После обеда координатор принял протокол.,Солнце село — город затих. После обеда координатор принял протокол.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Вечером аналитик сверил письмо.,Солнце село — встреча закончилась. Вечером аналитик сверил письмо.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Затем редактор обновил дату.,Солнце село — стало холодно. Затем редактор обновил дату.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Позже служба проверила запись.,Солнце село — город затих. Позже служба проверила запись.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Утром юрист сохранил справку.,Солнце село — встреча закончилась. Утром юрист сохранил справку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. После проверки автор отправил отчет.,Солнце село — стало холодно. После проверки автор отправил отчет.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Вечером отдел открыл папку.,Солнце село — город затих. Вечером отдел открыл папку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Затем эксперт согласовал список.,Солнце село — встреча закончилась. Затем эксперт согласовал список.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Позже координатор обновил ведомость.,Солнце село — стало холодно. Позже координатор обновил ведомость.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Утром группа приняла решение.,Солнце село — город затих. Утром группа приняла решение.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. После встречи редакция проверила маршрут.,Солнце село — встреча закончилась. После встречи редакция проверила маршрут.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Вечером комиссия сохранила таблицу.,Солнце село — стало холодно. Вечером комиссия сохранила таблицу.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Затем секретарь закрыл раздел.,Солнце село — город затих. Затем секретарь закрыл раздел.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Позже аналитик отправил сводку.,Солнце село — встреча закончилась. Позже аналитик отправил сводку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Утром служба уточнила график.,Солнце село — стало холодно. Утром служба уточнила график.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. После обеда редактор принял письмо.,Солнце село — город затих. После обеда редактор принял письмо.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Вечером юрист сверил договор.,Солнце село — встреча закончилась. Вечером юрист сверил договор.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Затем отдел сохранил журнал.,Солнце село — стало холодно. Затем отдел сохранил журнал.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Позже автор проверил подпись.,Солнце село — город затих. Позже автор проверил подпись.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Утром эксперт обновил протокол.,Солнце село — встреча закончилась. Утром эксперт обновил протокол.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. После проверки комиссия отправила ответ.,Солнце село — стало холодно. После проверки комиссия отправила ответ.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Вечером координатор открыл список.,Солнце село — город затих. Вечером координатор открыл список.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Затем редакция согласовала выпуск.,Солнце село — встреча закончилась. Затем редакция согласовала выпуск.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Позже группа сохранила папку.,Солнце село — стало холодно. Позже группа сохранила папку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Утром аналитик проверил заявку.,Солнце село — город затих. Утром аналитик проверил заявку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. После встречи служба приняла справку.,Солнце село — встреча закончилась. После встречи служба приняла справку.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Вечером секретарь отправил письмо.,Солнце село — стало холодно. Вечером секретарь отправил письмо.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Затем юрист обновил решение.,Солнце село — город затих. Затем юрист обновил решение.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Позже отдел сверил таблицу.,Солнце село — встреча закончилась. Позже отдел сверил таблицу.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Утром автор закрыл вопрос.,Солнце село — стало холодно. Утром автор закрыл вопрос.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Позже редактор сохранил копию.,Солнце село — город затих. Позже редактор сохранил копию.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Утром комиссия вернулась к письму.,Солнце село — встреча закончилась. Утром комиссия вернулась к письму.,no_supported_edit,11,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. После встречи файл остался в архиве.,Солнце село — стало холодно. После встречи файл остался в архиве.,no_supported_edit,12,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Вечером автор обновил сводку.,Солнце село — город затих. Вечером автор обновил сводку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Затем группа сверила подписи.,Солнце село — встреча закончилась. Затем группа сверила подписи.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Позже служба отправила ответ.,Солнце село — стало холодно. Позже служба отправила ответ.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Утром секретарь открыл папку.,Солнце село — город затих. Утром секретарь открыл папку.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. После проверки список закрыли.,Солнце село — встреча закончилась. После проверки список закрыли.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село стало холодно. Вечером руководитель принял правки.,Солнце село — стало холодно. Вечером руководитель принял правки.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село город затих. Затем аналитик обновил запись.,Солнце село — город затих. Затем аналитик обновил запись.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
asyndetic_dash,Солнце село встреча закончилась. Позже юрист согласовал договор.,Солнце село — встреча закончилась. Позже юрист согласовал договор.,no_supported_edit,10,False,"[""asyndetic_dash"", ""missing_hard_sign""]"
